uri,prefLabel,definition,altLabel,id
http://vocab.nerc.ac.uk/collection/P07/current/6ZNXOX7T/,integral_wrt_time_of_radioactivity_concentration_of_119In_in_air,"The phrase ""integral_wrt_X_of_Y"" means int Y dX. The data variable should have an axis for X specifying the limits of the integral as bounds. The phrase ""wrt"" means ""with respect to"". ""Radioactivity"" means the number of radioactive decays of a material per second. ""Radioactivity concentration"" means radioactivity per unit volume of the medium. ""In"" means the element ""indium"" and ""119In"" is the isotope ""indium-119"" with a half-life of 1.74e-03 days.",,SDN:P07::6ZNXOX7T
http://vocab.nerc.ac.uk/collection/P07/current/83LYP56N/,sea_surface_wave_xx_radiation_stress,"""Sea surface wave radiation stress"" describes the excess momentum flux caused by sea surface waves. Radiation stresses behave as a second-order tensor. ""xx"" indicates the component of the tensor along the grid x_ axis.",,SDN:P07::83LYP56N
http://vocab.nerc.ac.uk/collection/P07/current/LIQFVQYM/,radioactivity_concentration_of_137mBa_in_air,"""Radioactivity"" means the number of radioactive decays of a material per second. ""Radioactivity concentration"" means radioactivity per unit volume of the medium. ""Ba"" means the element ""barium"" and ""137mBa"" is the metastable state of the isotope ""barium-137"" with a half-life of 1.77e-03 days.",,SDN:P07::LIQFVQYM
http://vocab.nerc.ac.uk/collection/P07/current/CFSN0475/,ocean_volume_fraction,"""X_volume_fraction"" means the fraction of volume occupied by X. It is evaluated as the volume of interest divided by the grid cell volume. It may be expressed as a fraction, a percentage, or any other dimensionless representation of a fraction. A data variable with standard name ocean_volume_fraction is used to store the fraction of a grid cell underlying sea-water, for example, where part of the grid cell is occupied by land or to record ocean volume on a model's native grid following a regridding operation.",,SDN:P07::CFSN0475
http://vocab.nerc.ac.uk/collection/P07/current/OEVX57HN/,sea_water_volume_fraction,"""X_volume_fraction"" means the fraction of volume occupied by X. It is evaluated as the volume of interest divided by the grid cell volume. It may be expressed as a fraction, a percentage, or any other dimensionless representation of a fraction. A data variable with standard name sea_water_volume_fraction is used to store the fraction of a grid cell underlying sea-water, for example, where part of the grid cell is occupied by land or to record ocean volume on a model's native grid following a regridding operation.",,SDN:P07::OEVX57HN
http://vocab.nerc.ac.uk/collection/P07/current/LMSLY8AG/,product_of_wind_speed_and_water_vapor_saturation_deficit_in_air,"The product of windspeed and vapor pressure deficit is referred to as the Hot-Dry-Windy Index (HDW) for interpreting fire weather. It is a fire weather index that indicates the influence that the atmosphere has on a fire through wind, heat, and moisture (cf. https://www.bia.gov/sites/default/files/dup/assets/public/pdf/idc-020513.pdf). The units of HDW do not have an established physical significance for fire processes. As a fire weather index, it should be expressed in units of hPa m s-1.",,SDN:P07::LMSLY8AG
http://vocab.nerc.ac.uk/collection/P07/current/2SYWROCM/,tendency_of_atmosphere_mass_content_of_oxidized_nitrogen_compounds_expressed_as_nitrogen_due_to_deposition,"""Content"" indicates a quantity per unit area. For the content between specified levels in the atmosphere, standard names including ""content_of_atmosphere_layer"" are used. ""tendency_of_X"" means derivative of X with respect to time. The specification of a physical process by the phrase ""due_to_"" process means that the quantity named is a single term in a sum of terms which together compose the general quantity named by omitting the phrase. ""Deposition"" is the sum of wet and dry deposition. ""Oxidized nitrogen compounds"" means all chemical species containing nitrogen atoms with an oxidation state greater than zero. Usually, particle bound and gaseous nitrogen compounds, such as nitrogen monoxide (NO), nitrogen dioxide (NO2), dinitrogen pentoxide (N2O5), nitric acid (HNO3), nitrate (NO3-), peroxynitric acid (HNO4), bromine nitrate (BrONO2), chlorine nitrate (ClONO2) and organic nitrates (most notably peroxyacetyl nitrate, sometimes referred to as PAN, (CH3COO2NO2)), are included. The list of individual species that are included in this quantity can vary between models. Where possible, the data variable should be accompanied by a complete description of the species represented, for example, by using a comment attribute. The phrase ""expressed_as"" is used in the construction A_expressed_as_B, where B is a chemical constituent of A. It means that the quantity indicated by the standard name is calculated solely with respect to the B contained in A, neglecting all other chemical constituents of A.",,SDN:P07::2SYWROCM
http://vocab.nerc.ac.uk/collection/P07/current/CF12N123/,atmosphere_moles_of_bromine_nitrate,"The construction ""atmosphere_moles_of_X"" means the total number of moles of X in the entire atmosphere, i.e. summed over the atmospheric column and over the entire globe. The chemical formula for bromine nitrate is BrONO2.",,SDN:P07::CF12N123
http://vocab.nerc.ac.uk/collection/P07/current/BDBKOEIB/,air_pressure_at_top_of_atmosphere_model,"""Top of atmosphere model"" means the upper boundary of the top layer of an atmosphere model. Air pressure is the force per unit area which would be exerted when the moving gas molecules of which the air is composed strike a theoretical surface of any orientation.",,SDN:P07::BDBKOEIB
http://vocab.nerc.ac.uk/collection/P07/current/ONATPADA/,mass_concentration_of_absorption_equivalent_black_carbon_of_dry_aerosol_particles_in_air,"""Mass concentration"" means mass per unit volume and is used in the construction ""mass_concentration_of_X_in_Y"", where X is a material constituent of Y. A chemical species or biological group denoted by X may be described by a single term such as ""nitrogen"" or a phrase such as ""nox_expressed_as_nitrogen"". ""Aerosol"" means the system of suspended liquid or solid particles in air (except cloud droplets) and their carrier gas, the air itself. Aerosol particles take up ambient water (a process known as hygroscopic growth) depending on the relative humidity and the composition of the particles. ""Dry aerosol particles"" means aerosol particles without any water uptake. The absorption equivalent black carbon mass concentration is obtained by conversion from the particle light absorption coefficient with a suitable mass absorption cross-section. Reference: Petzold, A., Ogren, J. A., Fiebig, M., Laj, P., Li, S.-M., Baltensperger, U., Holzer-Popp, T., Kinne, S., Pappalardo, G., Sugimoto, N., Wehrli, C., Wiedensohler, A., and Zhang, X.-Y.: Recommendations for reporting ""black carbon"" measurements, Atmos. Chem. Phys., 13, 8365-8379, https://doi.org/10.5194/acp-13-8365-2013, 2013.",,SDN:P07::ONATPADA
http://vocab.nerc.ac.uk/collection/P07/current/NH835ZLS/,status_flag,A variable with the standard name of status_flag contains an indication of quality or other status of another data variable. This may include the status of the instrument producing the data as well as data quality information. The linkage between the data variable and the variable with the standard_name of status_flag is achieved using the ancillary_variables attribute. A variable which contains purely quality information may use the standard name of quality_flag to provide an assessed quality of the corresponding data.,,SDN:P07::NH835ZLS
